,0,1,2
1203,SIKKIM,JAMMU AND KASHMIR,0
1204,SIKKIM,JHARKHAND,0
1205,SIKKIM,KARNATAKA,0
1206,SIKKIM,KERALA,0
1207,SIKKIM,LAKSHADWEEP,0
1208,SIKKIM,MADHYA PRADESH,0
1209,SIKKIM,MAHARASHTRA,0
1210,SIKKIM,MANIPUR,0
1211,SIKKIM,MEGHALAYA,0
1212,SIKKIM,MIZORAM,0
1213,SIKKIM,NAGALAND,0
1214,SIKKIM,ODISHA,0
1215,SIKKIM,PUDUCHERRY,0
1216,SIKKIM,PUNJAB,0
1217,SIKKIM,RAJASTHAN,0
1218,SIKKIM,TAMIL NADU,0
1219,SIKKIM,TRIPURA,0
1220,SIKKIM,UTTAR PRADESH,0
1221,SIKKIM,UTTARAKHAND,0
1222,SIKKIM,WEST BENGAL,0
1223,SIKKIM,DELHI NCT,0
1224,SIKKIM,SIKKIM,0
