,0,1,2
586,KERALA,PUNJAB,0
587,KERALA,RAJASTHAN,123
588,KERALA,TAMIL NADU,277137
589,KERALA,TRIPURA,0
590,KERALA,UTTAR PRADESH,14216
591,KERALA,UTTARAKHAND,0
592,KERALA,WEST BENGAL,4038
593,KERALA,DELHI NCT,42
594,KERALA,SIKKIM,0
595,LAKSHADWEEP,ANDAMAN AND NICOBAR ISLANDS,0
596,LAKSHADWEEP,ANDHRA PRADESH,0
597,LAKSHADWEEP,ARUNACHAL PRADESH,0
598,LAKSHADWEEP,ASSAM,0
599,LAKSHADWEEP,BIHAR,0
600,LAKSHADWEEP,CHANDIGARH,0
601,LAKSHADWEEP,CHHATTISGARH,0
602,LAKSHADWEEP,DADRA AND NAGAR HAVELI,0
603,LAKSHADWEEP,DAMAN AND DIU,0
604,LAKSHADWEEP,GOA,0
605,LAKSHADWEEP,GUJARAT,0
606,LAKSHADWEEP,HARYANA,0
607,LAKSHADWEEP,HIMACHAL PRADESH,0
608,LAKSHADWEEP,JAMMU AND KASHMIR,0
609,LAKSHADWEEP,JHARKHAND,0
610,LAKSHADWEEP,KARNATAKA,0
611,LAKSHADWEEP,KERALA,0
612,LAKSHADWEEP,LAKSHADWEEP,0
613,LAKSHADWEEP,MADHYA PRADESH,0
614,LAKSHADWEEP,MAHARASHTRA,0
615,LAKSHADWEEP,MANIPUR,0
616,LAKSHADWEEP,MEGHALAYA,0
617,LAKSHADWEEP,MIZORAM,0
618,LAKSHADWEEP,NAGALAND,0
619,LAKSHADWEEP,ODISHA,0
620,LAKSHADWEEP,PUDUCHERRY,0
621,LAKSHADWEEP,PUNJAB,0
622,LAKSHADWEEP,RAJASTHAN,0
623,LAKSHADWEEP,TAMIL NADU,0
624,LAKSHADWEEP,TRIPURA,0
625,LAKSHADWEEP,UTTAR PRADESH,0
626,LAKSHADWEEP,UTTARAKHAND,0
627,LAKSHADWEEP,WEST BENGAL,0
628,LAKSHADWEEP,DELHI NCT,0
629,LAKSHADWEEP,SIKKIM,0
630,MADHYA PRADESH,ANDAMAN AND NICOBAR ISLANDS,0
631,MADHYA PRADESH,ANDHRA PRADESH,95565
632,MADHYA PRADESH,ARUNACHAL PRADESH,0
633,MADHYA PRADESH,ASSAM,4203
634,MADHYA PRADESH,BIHAR,273217
635,MADHYA PRADESH,CHANDIGARH,0
636,MADHYA PRADESH,CHHATTISGARH,276827
637,MADHYA PRADESH,DADRA AND NAGAR HAVELI,0
638,MADHYA PRADESH,DAMAN AND DIU,0
639,MADHYA PRADESH,GOA,276
640,MADHYA PRADESH,GUJARAT,384885
641,MADHYA PRADESH,HARYANA,14234
642,MADHYA PRADESH,HIMACHAL PRADESH,0
643,MADHYA PRADESH,JAMMU AND KASHMIR,274
644,MADHYA PRADESH,JHARKHAND,29080
645,MADHYA PRADESH,KARNATAKA,23177
646,MADHYA PRADESH,KERALA,13586
647,MADHYA PRADESH,LAKSHADWEEP,0
648,MADHYA PRADESH,MADHYA PRADESH,0
649,MADHYA PRADESH,MAHARASHTRA,1019909
650,MADHYA PRADESH,MANIPUR,0
651,MADHYA PRADESH,MEGHALAYA,0
652,MADHYA PRADESH,MIZORAM,0
653,MADHYA PRADESH,NAGALAND,0
654,MADHYA PRADESH,ODISHA,22107
655,MADHYA PRADESH,PUDUCHERRY,0
656,MADHYA PRADESH,PUNJAB,6005
657,MADHYA PRADESH,RAJASTHAN,256346
658,MADHYA PRADESH,TAMIL NADU,43687
659,MADHYA PRADESH,TRIPURA,389
660,MADHYA PRADESH,UTTAR PRADESH,1034197
661,MADHYA PRADESH,UTTARAKHAND,2165
662,MADHYA PRADESH,WEST BENGAL,51092
663,MADHYA PRADESH,DELHI NCT,224367
664,MADHYA PRADESH,SIKKIM,0
665,MAHARASHTRA,ANDAMAN AND NICOBAR ISLANDS,0
666,MAHARASHTRA,ANDHRA PRADESH,714573
667,MAHARASHTRA,ARUNACHAL PRADESH,0
668,MAHARASHTRA,ASSAM,862
669,MAHARASHTRA,BIHAR,171098
670,MAHARASHTRA,CHANDIGARH,0
671,MAHARASHTRA,CHHATTISGARH,260545
672,MAHARASHTRA,DADRA AND NAGAR HAVELI,0
673,MAHARASHTRA,DAMAN AND DIU,0
674,MAHARASHTRA,GOA,961158
675,MAHARASHTRA,GUJARAT,1273818
676,MAHARASHTRA,HARYANA,53419
677,MAHARASHTRA,HIMACHAL PRADESH,0
678,MAHARASHTRA,JAMMU AND KASHMIR,2032
679,MAHARASHTRA,JHARKHAND,68907
680,MAHARASHTRA,KARNATAKA,559191
681,MAHARASHTRA,KERALA,65307
682,MAHARASHTRA,LAKSHADWEEP,0
683,MAHARASHTRA,MADHYA PRADESH,790424
684,MAHARASHTRA,MAHARASHTRA,0
685,MAHARASHTRA,MANIPUR,0
686,MAHARASHTRA,MEGHALAYA,0
687,MAHARASHTRA,MIZORAM,0
688,MAHARASHTRA,NAGALAND,0
689,MAHARASHTRA,ODISHA,191409
690,MAHARASHTRA,PUDUCHERRY,0
691,MAHARASHTRA,PUNJAB,7302
692,MAHARASHTRA,RAJASTHAN,339478
693,MAHARASHTRA,TAMIL NADU,175845
694,MAHARASHTRA,TRIPURA,0
695,MAHARASHTRA,UTTAR PRADESH,1034564
696,MAHARASHTRA,UTTARAKHAND,712
697,MAHARASHTRA,WEST BENGAL,105707
698,MAHARASHTRA,DELHI NCT,11547
699,MAHARASHTRA,SIKKIM,0
700,MANIPUR,ANDAMAN AND NICOBAR ISLANDS,0
701,MANIPUR,ANDHRA PRADESH,0
702,MANIPUR,ARUNACHAL PRADESH,0
703,MANIPUR,ASSAM,0
704,MANIPUR,BIHAR,0
705,MANIPUR,CHANDIGARH,0
706,MANIPUR,CHHATTISGARH,0
707,MANIPUR,DADRA AND NAGAR HAVELI,0
708,MANIPUR,DAMAN AND DIU,0
709,MANIPUR,GOA,0
710,MANIPUR,GUJARAT,0
711,MANIPUR,HARYANA,0
712,MANIPUR,HIMACHAL PRADESH,0
713,MANIPUR,JAMMU AND KASHMIR,0
714,MANIPUR,JHARKHAND,0
715,MANIPUR,KARNATAKA,0
716,MANIPUR,KERALA,0
717,MANIPUR,LAKSHADWEEP,0
718,MANIPUR,MADHYA PRADESH,0
719,MANIPUR,MAHARASHTRA,0
720,MANIPUR,MANIPUR,0
721,MANIPUR,MEGHALAYA,0
722,MANIPUR,MIZORAM,0
723,MANIPUR,NAGALAND,0
724,MANIPUR,ODISHA,0
725,MANIPUR,PUDUCHERRY,0
726,MANIPUR,PUNJAB,0
727,MANIPUR,RAJASTHAN,0
728,MANIPUR,TAMIL NADU,0
729,MANIPUR,TRIPURA,0
730,MANIPUR,UTTAR PRADESH,0
731,MANIPUR,UTTARAKHAND,0
732,MANIPUR,WEST BENGAL,0
733,MANIPUR,DELHI NCT,0
734,MANIPUR,SIKKIM,0
735,MEGHALAYA,ANDAMAN AND NICOBAR ISLANDS,0
736,MEGHALAYA,ANDHRA PRADESH,0
737,MEGHALAYA,ARUNACHAL PRADESH,0
738,MEGHALAYA,ASSAM,0
739,MEGHALAYA,BIHAR,0
740,MEGHALAYA,CHANDIGARH,0
741,MEGHALAYA,CHHATTISGARH,0
742,MEGHALAYA,DADRA AND NAGAR HAVELI,0
743,MEGHALAYA,DAMAN AND DIU,0
744,MEGHALAYA,GOA,0
745,MEGHALAYA,GUJARAT,0
746,MEGHALAYA,HARYANA,0
747,MEGHALAYA,HIMACHAL PRADESH,0
748,MEGHALAYA,JAMMU AND KASHMIR,0
749,MEGHALAYA,JHARKHAND,0
750,MEGHALAYA,KARNATAKA,0
751,MEGHALAYA,KERALA,0
752,MEGHALAYA,LAKSHADWEEP,0
753,MEGHALAYA,MADHYA PRADESH,0
754,MEGHALAYA,MAHARASHTRA,0
755,MEGHALAYA,MANIPUR,0
756,MEGHALAYA,MEGHALAYA,0
757,MEGHALAYA,MIZORAM,0
758,MEGHALAYA,NAGALAND,0
759,MEGHALAYA,ODISHA,0
760,MEGHALAYA,PUDUCHERRY,0
761,MEGHALAYA,PUNJAB,0
762,MEGHALAYA,RAJASTHAN,0
763,MEGHALAYA,TAMIL NADU,0
764,MEGHALAYA,TRIPURA,0
765,MEGHALAYA,UTTAR PRADESH,0
766,MEGHALAYA,UTTARAKHAND,0
767,MEGHALAYA,WEST BENGAL,0
768,MEGHALAYA,DELHI NCT,0
769,MEGHALAYA,SIKKIM,0
770,MIZORAM,ANDAMAN AND NICOBAR ISLANDS,0
771,MIZORAM,ANDHRA PRADESH,0
772,MIZORAM,ARUNACHAL PRADESH,0
773,MIZORAM,ASSAM,0
774,MIZORAM,BIHAR,0
775,MIZORAM,CHANDIGARH,0
776,MIZORAM,CHHATTISGARH,0
777,MIZORAM,DADRA AND NAGAR HAVELI,0
778,MIZORAM,DAMAN AND DIU,0
779,MIZORAM,GOA,0
780,MIZORAM,GUJARAT,0
781,MIZORAM,HARYANA,0
782,MIZORAM,HIMACHAL PRADESH,0
783,MIZORAM,JAMMU AND KASHMIR,0
784,MIZORAM,JHARKHAND,0
785,MIZORAM,KARNATAKA,0
786,MIZORAM,KERALA,0
787,MIZORAM,LAKSHADWEEP,0
788,MIZORAM,MADHYA PRADESH,0
789,MIZORAM,MAHARASHTRA,0
790,MIZORAM,MANIPUR,0
791,MIZORAM,MEGHALAYA,0
792,MIZORAM,MIZORAM,0
793,MIZORAM,NAGALAND,0
794,MIZORAM,ODISHA,0
795,MIZORAM,PUDUCHERRY,0
796,MIZORAM,PUNJAB,0
797,MIZORAM,RAJASTHAN,0
798,MIZORAM,TAMIL NADU,0
799,MIZORAM,TRIPURA,0
800,MIZORAM,UTTAR PRADESH,0
801,MIZORAM,UTTARAKHAND,0
802,MIZORAM,WEST BENGAL,0
803,MIZORAM,DELHI NCT,0
804,MIZORAM,SIKKIM,0
805,NAGALAND,ANDAMAN AND NICOBAR ISLANDS,0
806,NAGALAND,ANDHRA PRADESH,0
807,NAGALAND,ARUNACHAL PRADESH,0
808,NAGALAND,ASSAM,0
809,NAGALAND,BIHAR,3
810,NAGALAND,CHANDIGARH,0
811,NAGALAND,CHHATTISGARH,0
812,NAGALAND,DADRA AND NAGAR HAVELI,0
813,NAGALAND,DAMAN AND DIU,0
814,NAGALAND,GOA,0
815,NAGALAND,GUJARAT,0
816,NAGALAND,HARYANA,0
817,NAGALAND,HIMACHAL PRADESH,0
818,NAGALAND,JAMMU AND KASHMIR,0
819,NAGALAND,JHARKHAND,0
820,NAGALAND,KARNATAKA,0
821,NAGALAND,KERALA,0
822,NAGALAND,LAKSHADWEEP,0
823,NAGALAND,MADHYA PRADESH,0
824,NAGALAND,MAHARASHTRA,0
825,NAGALAND,MANIPUR,0
826,NAGALAND,MEGHALAYA,0
827,NAGALAND,MIZORAM,0
828,NAGALAND,NAGALAND,0
829,NAGALAND,ODISHA,0
830,NAGALAND,PUDUCHERRY,0
831,NAGALAND,PUNJAB,0
832,NAGALAND,RAJASTHAN,0
833,NAGALAND,TAMIL NADU,0
834,NAGALAND,TRIPURA,0
835,NAGALAND,UTTAR PRADESH,2
836,NAGALAND,UTTARAKHAND,0
837,NAGALAND,WEST BENGAL,7
838,NAGALAND,DELHI NCT,0
839,NAGALAND,SIKKIM,0
840,ODISHA,ANDAMAN AND NICOBAR ISLANDS,0
841,ODISHA,ANDHRA PRADESH,402511
842,ODISHA,ARUNACHAL PRADESH,0
843,ODISHA,ASSAM,1609
844,ODISHA,BIHAR,78130
845,ODISHA,CHANDIGARH,0
846,ODISHA,CHHATTISGARH,207473
847,ODISHA,DADRA AND NAGAR HAVELI,0
848,ODISHA,DAMAN AND DIU,0
849,ODISHA,GOA,157
850,ODISHA,GUJARAT,15685
851,ODISHA,HARYANA,12703
852,ODISHA,HIMACHAL PRADESH,0
853,ODISHA,JAMMU AND KASHMIR,0
854,ODISHA,JHARKHAND,211786
855,ODISHA,KARNATAKA,31297
856,ODISHA,KERALA,506
857,ODISHA,LAKSHADWEEP,0
858,ODISHA,MADHYA PRADESH,36396
859,ODISHA,MAHARASHTRA,170232
860,ODISHA,MANIPUR,0
861,ODISHA,MEGHALAYA,0
862,ODISHA,MIZORAM,0
863,ODISHA,NAGALAND,0
864,ODISHA,ODISHA,0
865,ODISHA,PUDUCHERRY,292
866,ODISHA,PUNJAB,0
867,ODISHA,RAJASTHAN,31914
868,ODISHA,TAMIL NADU,90647
869,ODISHA,TRIPURA,61
870,ODISHA,UTTAR PRADESH,175499
871,ODISHA,UTTARAKHAND,4695
872,ODISHA,WEST BENGAL,747276
873,ODISHA,DELHI NCT,11470
874,ODISHA,SIKKIM,0
875,PUDUCHERRY,ANDAMAN AND NICOBAR ISLANDS,0
876,PUDUCHERRY,ANDHRA PRADESH,21579
877,PUDUCHERRY,ARUNACHAL PRADESH,0
878,PUDUCHERRY,ASSAM,0
879,PUDUCHERRY,BIHAR,0
880,PUDUCHERRY,CHANDIGARH,0
881,PUDUCHERRY,CHHATTISGARH,0
882,PUDUCHERRY,DADRA AND NAGAR HAVELI,0
883,PUDUCHERRY,DAMAN AND DIU,0
884,PUDUCHERRY,GOA,0
885,PUDUCHERRY,GUJARAT,0
886,PUDUCHERRY,HARYANA,0
887,PUDUCHERRY,HIMACHAL PRADESH,0
888,PUDUCHERRY,JAMMU AND KASHMIR,0
889,PUDUCHERRY,JHARKHAND,0
890,PUDUCHERRY,KARNATAKA,0
891,PUDUCHERRY,KERALA,0
892,PUDUCHERRY,LAKSHADWEEP,0
893,PUDUCHERRY,MADHYA PRADESH,0
894,PUDUCHERRY,MAHARASHTRA,0
895,PUDUCHERRY,MANIPUR,0
896,PUDUCHERRY,MEGHALAYA,0
897,PUDUCHERRY,MIZORAM,0
898,PUDUCHERRY,NAGALAND,0
899,PUDUCHERRY,ODISHA,10709
900,PUDUCHERRY,PUDUCHERRY,0
901,PUDUCHERRY,PUNJAB,0
902,PUDUCHERRY,RAJASTHAN,0
903,PUDUCHERRY,TAMIL NADU,18407
904,PUDUCHERRY,TRIPURA,0
905,PUDUCHERRY,UTTAR PRADESH,0
906,PUDUCHERRY,UTTARAKHAND,0
907,PUDUCHERRY,WEST BENGAL,8957
908,PUDUCHERRY,DELHI NCT,0
909,PUDUCHERRY,SIKKIM,0
910,PUNJAB,ANDAMAN AND NICOBAR ISLANDS,0
911,PUNJAB,ANDHRA PRADESH,0
912,PUNJAB,ARUNACHAL PRADESH,0
913,PUNJAB,ASSAM,0
914,PUNJAB,BIHAR,101451
915,PUNJAB,CHANDIGARH,318
916,PUNJAB,CHHATTISGARH,5664
917,PUNJAB,DADRA AND NAGAR HAVELI,0
918,PUNJAB,DAMAN AND DIU,0
919,PUNJAB,GOA,0
920,PUNJAB,GUJARAT,683
921,PUNJAB,HARYANA,171072
922,PUNJAB,HIMACHAL PRADESH,62610
923,PUNJAB,JAMMU AND KASHMIR,599268
924,PUNJAB,JHARKHAND,12240
925,PUNJAB,KARNATAKA,0
926,PUNJAB,KERALA,0
927,PUNJAB,LAKSHADWEEP,0
928,PUNJAB,MADHYA PRADESH,24242
929,PUNJAB,MAHARASHTRA,25723
930,PUNJAB,MANIPUR,0
931,PUNJAB,MEGHALAYA,0
932,PUNJAB,MIZORAM,0
933,PUNJAB,NAGALAND,0
934,PUNJAB,ODISHA,0
935,PUNJAB,PUDUCHERRY,0
936,PUNJAB,PUNJAB,0
937,PUNJAB,RAJASTHAN,262440
938,PUNJAB,TAMIL NADU,0
939,PUNJAB,TRIPURA,0
940,PUNJAB,UTTAR PRADESH,329180
941,PUNJAB,UTTARAKHAND,10194
942,PUNJAB,WEST BENGAL,33872
943,PUNJAB,DELHI NCT,80310
944,PUNJAB,SIKKIM,0
945,RAJASTHAN,ANDAMAN AND NICOBAR ISLANDS,0
946,RAJASTHAN,ANDHRA PRADESH,32311
947,RAJASTHAN,ARUNACHAL PRADESH,0
948,RAJASTHAN,ASSAM,23
949,RAJASTHAN,BIHAR,111076
950,RAJASTHAN,CHANDIGARH,1350
951,RAJASTHAN,CHHATTISGARH,8474
952,RAJASTHAN,DADRA AND NAGAR HAVELI,0
953,RAJASTHAN,DAMAN AND DIU,0
954,RAJASTHAN,GOA,0
955,RAJASTHAN,GUJARAT,273466
956,RAJASTHAN,HARYANA,1069727
957,RAJASTHAN,HIMACHAL PRADESH,8787
958,RAJASTHAN,JAMMU AND KASHMIR,38899
959,RAJASTHAN,JHARKHAND,29284
960,RAJASTHAN,KARNATAKA,13
961,RAJASTHAN,KERALA,7
962,RAJASTHAN,LAKSHADWEEP,0
963,RAJASTHAN,MADHYA PRADESH,262495
964,RAJASTHAN,MAHARASHTRA,420130
965,RAJASTHAN,MANIPUR,0
966,RAJASTHAN,MEGHALAYA,0
967,RAJASTHAN,MIZORAM,0
968,RAJASTHAN,NAGALAND,0
969,RAJASTHAN,ODISHA,8442
970,RAJASTHAN,PUDUCHERRY,0
971,RAJASTHAN,PUNJAB,334008
972,RAJASTHAN,RAJASTHAN,0
973,RAJASTHAN,TAMIL NADU,27561
974,RAJASTHAN,TRIPURA,0
975,RAJASTHAN,UTTAR PRADESH,721357
976,RAJASTHAN,UTTARAKHAND,40392
977,RAJASTHAN,WEST BENGAL,88762
978,RAJASTHAN,DELHI NCT,348837
979,RAJASTHAN,SIKKIM,0
980,TAMIL NADU,ANDAMAN AND NICOBAR ISLANDS,0
981,TAMIL NADU,ANDHRA PRADESH,388900
982,TAMIL NADU,ARUNACHAL PRADESH,0
983,TAMIL NADU,ASSAM,502
984,TAMIL NADU,BIHAR,10721
985,TAMIL NADU,CHANDIGARH,0
986,TAMIL NADU,CHHATTISGARH,6091
987,TAMIL NADU,DADRA AND NAGAR HAVELI,0
988,TAMIL NADU,DAMAN AND DIU,0
989,TAMIL NADU,GOA,453
990,TAMIL NADU,GUJARAT,29958
991,TAMIL NADU,HARYANA,0
992,TAMIL NADU,HIMACHAL PRADESH,0
993,TAMIL NADU,JAMMU AND KASHMIR,0
994,TAMIL NADU,JHARKHAND,7225
995,TAMIL NADU,KARNATAKA,724097
996,TAMIL NADU,KERALA,553123
997,TAMIL NADU,LAKSHADWEEP,0
998,TAMIL NADU,MADHYA PRADESH,54230
999,TAMIL NADU,MAHARASHTRA,237651
1000,TAMIL NADU,MANIPUR,0
1001,TAMIL NADU,MEGHALAYA,0
1002,TAMIL NADU,MIZORAM,0
1003,TAMIL NADU,NAGALAND,3
1004,TAMIL NADU,ODISHA,75593
1005,TAMIL NADU,PUDUCHERRY,58992
1006,TAMIL NADU,PUNJAB,0
1007,TAMIL NADU,RAJASTHAN,26235
1008,TAMIL NADU,TAMIL NADU,0
1009,TAMIL NADU,TRIPURA,43
1010,TAMIL NADU,UTTAR PRADESH,86694
1011,TAMIL NADU,UTTARAKHAND,0
1012,TAMIL NADU,WEST BENGAL,70476
1013,TAMIL NADU,DELHI NCT,1697
1014,TAMIL NADU,SIKKIM,0
1015,TRIPURA,ANDAMAN AND NICOBAR ISLANDS,0
1016,TRIPURA,ANDHRA PRADESH,4380
1017,TRIPURA,ARUNACHAL PRADESH,0
1018,TRIPURA,ASSAM,19822
1019,TRIPURA,BIHAR,65594
1020,TRIPURA,CHANDIGARH,0
1021,TRIPURA,CHHATTISGARH,34
1022,TRIPURA,DADRA AND NAGAR HAVELI,0
1023,TRIPURA,DAMAN AND DIU,0
1024,TRIPURA,GOA,0
1025,TRIPURA,GUJARAT,0
1026,TRIPURA,HARYANA,0
1027,TRIPURA,HIMACHAL PRADESH,0
1028,TRIPURA,JAMMU AND KASHMIR,0
1029,TRIPURA,JHARKHAND,16179
1030,TRIPURA,KARNATAKA,2930
1031,TRIPURA,KERALA,128
1032,TRIPURA,LAKSHADWEEP,0
1033,TRIPURA,MADHYA PRADESH,6758
1034,TRIPURA,MAHARASHTRA,152
1035,TRIPURA,MANIPUR,0
1036,TRIPURA,MEGHALAYA,0
1037,TRIPURA,MIZORAM,0
1038,TRIPURA,NAGALAND,0
1039,TRIPURA,ODISHA,2229
1040,TRIPURA,PUDUCHERRY,0
1041,TRIPURA,PUNJAB,0
1042,TRIPURA,RAJASTHAN,0
1043,TRIPURA,TAMIL NADU,3736
1044,TRIPURA,TRIPURA,0
1045,TRIPURA,UTTAR PRADESH,18592
1046,TRIPURA,UTTARAKHAND,0
1047,TRIPURA,WEST BENGAL,57987
1048,TRIPURA,DELHI NCT,0
1049,TRIPURA,SIKKIM,0
1050,UTTAR PRADESH,ANDAMAN AND NICOBAR ISLANDS,0
1051,UTTAR PRADESH,ANDHRA PRADESH,153355
1052,UTTAR PRADESH,ARUNACHAL PRADESH,0
1053,UTTAR PRADESH,ASSAM,19042
1054,UTTAR PRADESH,BIHAR,2119642
1055,UTTAR PRADESH,CHANDIGARH,9633
1056,UTTAR PRADESH,CHHATTISGARH,39424
1057,UTTAR PRADESH,DADRA AND NAGAR HAVELI,0
1058,UTTAR PRADESH,DAMAN AND DIU,0
1059,UTTAR PRADESH,GOA,21
1060,UTTAR PRADESH,GUJARAT,107201
1061,UTTAR PRADESH,HARYANA,738087
1062,UTTAR PRADESH,HIMACHAL PRADESH,0
1063,UTTAR PRADESH,JAMMU AND KASHMIR,88369
1064,UTTAR PRADESH,JHARKHAND,156364
1065,UTTAR PRADESH,KARNATAKA,37710
1066,UTTAR PRADESH,KERALA,1470
1067,UTTAR PRADESH,LAKSHADWEEP,0
1068,UTTAR PRADESH,MADHYA PRADESH,1660604
1069,UTTAR PRADESH,MAHARASHTRA,856220
1070,UTTAR PRADESH,MANIPUR,0
1071,UTTAR PRADESH,MEGHALAYA,0
1072,UTTAR PRADESH,MIZORAM,0
1073,UTTAR PRADESH,NAGALAND,0
1074,UTTAR PRADESH,ODISHA,43151
1075,UTTAR PRADESH,PUDUCHERRY,0
1076,UTTAR PRADESH,PUNJAB,393026
1077,UTTAR PRADESH,RAJASTHAN,915817
1078,UTTAR PRADESH,TAMIL NADU,47437
1079,UTTAR PRADESH,TRIPURA,338
1080,UTTAR PRADESH,UTTAR PRADESH,0
1081,UTTAR PRADESH,UTTARAKHAND,1481646
1082,UTTAR PRADESH,WEST BENGAL,366780
1083,UTTAR PRADESH,DELHI NCT,1533885
1084,UTTAR PRADESH,SIKKIM,0
1085,UTTARAKHAND,ANDAMAN AND NICOBAR ISLANDS,0
1086,UTTARAKHAND,ANDHRA PRADESH,0
1087,UTTARAKHAND,ARUNACHAL PRADESH,0
1088,UTTARAKHAND,ASSAM,0
1089,UTTARAKHAND,BIHAR,203755
1090,UTTARAKHAND,CHANDIGARH,3639
1091,UTTARAKHAND,CHHATTISGARH,11477
1092,UTTARAKHAND,DADRA AND NAGAR HAVELI,0
1093,UTTARAKHAND,DAMAN AND DIU,0
1094,UTTARAKHAND,GOA,0
1095,UTTARAKHAND,GUJARAT,3510
1096,UTTARAKHAND,HARYANA,147450
1097,UTTARAKHAND,HIMACHAL PRADESH,0
1098,UTTARAKHAND,JAMMU AND KASHMIR,39
1099,UTTARAKHAND,JHARKHAND,68814
1100,UTTARAKHAND,KARNATAKA,0
1101,UTTARAKHAND,KERALA,0
1102,UTTARAKHAND,LAKSHADWEEP,0
1103,UTTARAKHAND,MADHYA PRADESH,39715
1104,UTTARAKHAND,MAHARASHTRA,6527
1105,UTTARAKHAND,MANIPUR,0
1106,UTTARAKHAND,MEGHALAYA,0
1107,UTTARAKHAND,MIZORAM,0
1108,UTTARAKHAND,NAGALAND,0
1109,UTTARAKHAND,ODISHA,18859
1110,UTTARAKHAND,PUDUCHERRY,0
1111,UTTARAKHAND,PUNJAB,54498
1112,UTTARAKHAND,RAJASTHAN,104400
1113,UTTARAKHAND,TAMIL NADU,0
1114,UTTARAKHAND,TRIPURA,0
1115,UTTARAKHAND,UTTAR PRADESH,737210
1116,UTTARAKHAND,UTTARAKHAND,0
1117,UTTARAKHAND,WEST BENGAL,190412
1118,UTTARAKHAND,DELHI NCT,9116
1119,UTTARAKHAND,SIKKIM,0
1120,WEST BENGAL,ANDAMAN AND NICOBAR ISLANDS,0
1121,WEST BENGAL,ANDHRA PRADESH,232015
1122,WEST BENGAL,ARUNACHAL PRADESH,0
1123,WEST BENGAL,ASSAM,264127
1124,WEST BENGAL,BIHAR,1613909
1125,WEST BENGAL,CHANDIGARH,0
1126,WEST BENGAL,CHHATTISGARH,88668
1127,WEST BENGAL,DADRA AND NAGAR HAVELI,0
1128,WEST BENGAL,DAMAN AND DIU,0
1129,WEST BENGAL,GOA,551
1130,WEST BENGAL,GUJARAT,26139
1131,WEST BENGAL,HARYANA,23768
1132,WEST BENGAL,HIMACHAL PRADESH,0
1133,WEST BENGAL,JAMMU AND KASHMIR,2977
1134,WEST BENGAL,JHARKHAND,1561022
1135,WEST BENGAL,KARNATAKA,82660
1136,WEST BENGAL,KERALA,1441
1137,WEST BENGAL,LAKSHADWEEP,0
1138,WEST BENGAL,MADHYA PRADESH,15352
1139,WEST BENGAL,MAHARASHTRA,138717
1140,WEST BENGAL,MANIPUR,0
1141,WEST BENGAL,MEGHALAYA,0
1142,WEST BENGAL,MIZORAM,0
1143,WEST BENGAL,NAGALAND,16
1144,WEST BENGAL,ODISHA,694878
1145,WEST BENGAL,PUDUCHERRY,181
1146,WEST BENGAL,PUNJAB,17944
1147,WEST BENGAL,RAJASTHAN,63331
1148,WEST BENGAL,TAMIL NADU,86244
1149,WEST BENGAL,TRIPURA,6410
1150,WEST BENGAL,UTTAR PRADESH,815925
1151,WEST BENGAL,UTTARAKHAND,23707
1152,WEST BENGAL,WEST BENGAL,0
1153,WEST BENGAL,DELHI NCT,10950
1154,WEST BENGAL,SIKKIM,0
1155,DELHI NCT,ANDAMAN AND NICOBAR ISLANDS,0
1156,DELHI NCT,ANDHRA PRADESH,87856
1157,DELHI NCT,ARUNACHAL PRADESH,0
1158,DELHI NCT,ASSAM,16431
1159,DELHI NCT,BIHAR,284542
1160,DELHI NCT,CHANDIGARH,0
1161,DELHI NCT,CHHATTISGARH,19852
1162,DELHI NCT,DADRA AND NAGAR HAVELI,0
1163,DELHI NCT,DAMAN AND DIU,0
1164,DELHI NCT,GOA,27
1165,DELHI NCT,GUJARAT,29244
1166,DELHI NCT,HARYANA,222638
1167,DELHI NCT,HIMACHAL PRADESH,0
1168,DELHI NCT,JAMMU AND KASHMIR,39427
1169,DELHI NCT,JHARKHAND,14278
1170,DELHI NCT,KARNATAKA,34625
1171,DELHI NCT,KERALA,24
1172,DELHI NCT,LAKSHADWEEP,0
1173,DELHI NCT,MADHYA PRADESH,196535
1174,DELHI NCT,MAHARASHTRA,145783
1175,DELHI NCT,MANIPUR,0
1176,DELHI NCT,MEGHALAYA,0
1177,DELHI NCT,MIZORAM,0
1178,DELHI NCT,NAGALAND,0
1179,DELHI NCT,ODISHA,23618
1180,DELHI NCT,PUDUCHERRY,0
1181,DELHI NCT,PUNJAB,261223
1182,DELHI NCT,RAJASTHAN,344911
1183,DELHI NCT,TAMIL NADU,6692
1184,DELHI NCT,TRIPURA,0
1185,DELHI NCT,UTTAR PRADESH,1126808
1186,DELHI NCT,UTTARAKHAND,178329
1187,DELHI NCT,WEST BENGAL,77109
1188,DELHI NCT,DELHI NCT,0
1189,DELHI NCT,SIKKIM,0
1190,SIKKIM,ANDAMAN AND NICOBAR ISLANDS,0
1191,SIKKIM,ANDHRA PRADESH,0
1192,SIKKIM,ARUNACHAL PRADESH,0
1193,SIKKIM,ASSAM,0
1194,SIKKIM,BIHAR,0
1195,SIKKIM,CHANDIGARH,0
1196,SIKKIM,CHHATTISGARH,0
1197,SIKKIM,DADRA AND NAGAR HAVELI,0
1198,SIKKIM,DAMAN AND DIU,0
1199,SIKKIM,GOA,0
1200,SIKKIM,GUJARAT,0
1201,SIKKIM,HARYANA,0
1202,SIKKIM,HIMACHAL PRADESH,0
1203,SIKKIM,JAMMU AND KASHMIR,0
