ANDHRA PRADESH ASSAM {'weight': 473}
ANDHRA PRADESH BIHAR {'weight': 1783}
ANDHRA PRADESH CHHATTISGARH {'weight': 1083}
ANDHRA PRADESH GUJARAT {'weight': 794}
ANDHRA PRADESH HARYANA {'weight': 851}
ANDHRA PRADESH JHARKHAND {'weight': 1010}
ANDHRA PRADESH KARNATAKA {'weight': 4674}
ANDHRA PRADESH KERALA {'weight': 466}
ANDHRA PRADESH MADHYA PRADESH {'weight': 3455}
ANDHRA PRADESH MAHARASHTRA {'weight': 39219}
ANDHRA PRADESH ODISHA {'weight': 12147}
ANDHRA PRADESH PUDUCHERRY {'weight': 51}
ANDHRA PRADESH RAJASTHAN {'weight': 128}
ANDHRA PRADESH TAMIL NADU {'weight': 17066}
ANDHRA PRADESH UTTAR PRADESH {'weight': 9139}
ANDHRA PRADESH WEST BENGAL {'weight': 3727}
ANDHRA PRADESH DELHI NCT {'weight': 733}
ASSAM BIHAR {'weight': 8629}
ASSAM JHARKHAND {'weight': 677}
ASSAM MADHYA PRADESH {'weight': 2}
ASSAM ODISHA {'weight': 645}
ASSAM TRIPURA {'weight': 6738}
ASSAM UTTAR PRADESH {'weight': 9389}
ASSAM WEST BENGAL {'weight': 7566}
ASSAM DELHI NCT {'weight': 788}
BIHAR CHANDIGARH {'weight': 21}
BIHAR CHHATTISGARH {'weight': 858}
BIHAR GUJARAT {'weight': 7569}
BIHAR HARYANA {'weight': 1511}
BIHAR JAMMU AND KASHMIR {'weight': 381}
BIHAR JHARKHAND {'weight': 28767}
BIHAR KARNATAKA {'weight': 218}
BIHAR KERALA {'weight': 192}
BIHAR MADHYA PRADESH {'weight': 15132}
BIHAR MAHARASHTRA {'weight': 16647}
BIHAR ODISHA {'weight': 3070}
BIHAR PUNJAB {'weight': 1047}
BIHAR RAJASTHAN {'weight': 10434}
BIHAR TAMIL NADU {'weight': 889}
BIHAR TRIPURA {'weight': 522}
BIHAR UTTAR PRADESH {'weight': 91481}
BIHAR UTTARAKHAND {'weight': 598}
BIHAR WEST BENGAL {'weight': 64902}
BIHAR DELHI NCT {'weight': 2022}
CHANDIGARH HARYANA {'weight': 2570}
CHANDIGARH HIMACHAL PRADESH {'weight': 40}
CHANDIGARH PUNJAB {'weight': 163}
CHANDIGARH RAJASTHAN {'weight': 51}
CHANDIGARH UTTAR PRADESH {'weight': 20127}
CHANDIGARH UTTARAKHAND {'weight': 1015}
CHHATTISGARH GUJARAT {'weight': 255}
CHHATTISGARH HARYANA {'weight': 719}
CHHATTISGARH JAMMU AND KASHMIR {'weight': 90}
CHHATTISGARH JHARKHAND {'weight': 980}
CHHATTISGARH MADHYA PRADESH {'weight': 4034}
CHHATTISGARH MAHARASHTRA {'weight': 7326}
CHHATTISGARH ODISHA {'weight': 5045}
CHHATTISGARH PUNJAB {'weight': 727}
CHHATTISGARH RAJASTHAN {'weight': 1304}
CHHATTISGARH UTTAR PRADESH {'weight': 11104}
CHHATTISGARH WEST BENGAL {'weight': 1726}
CHHATTISGARH DELHI NCT {'weight': 931}
GOA KARNATAKA {'weight': 1077}
GOA MADHYA PRADESH {'weight': 1281}
GOA MAHARASHTRA {'weight': 15118}
GOA UTTAR PRADESH {'weight': 3524}
GOA DELHI NCT {'weight': 296}
GUJARAT HARYANA {'weight': 3778}
GUJARAT JAMMU AND KASHMIR {'weight': 55}
GUJARAT JHARKHAND {'weight': 200}
GUJARAT MADHYA PRADESH {'weight': 3707}
GUJARAT MAHARASHTRA {'weight': 179525}
GUJARAT ODISHA {'weight': 519}
GUJARAT PUNJAB {'weight': 121}
GUJARAT RAJASTHAN {'weight': 17943}
GUJARAT UTTAR PRADESH {'weight': 5793}
GUJARAT UTTARAKHAND {'weight': 8}
GUJARAT WEST BENGAL {'weight': 555}
GUJARAT DELHI NCT {'weight': 1182}
HARYANA HIMACHAL PRADESH {'weight': 551}
HARYANA JAMMU AND KASHMIR {'weight': 7609}
HARYANA JHARKHAND {'weight': 29}
HARYANA MADHYA PRADESH {'weight': 134}
HARYANA MAHARASHTRA {'weight': 1991}
HARYANA ODISHA {'weight': 78}
HARYANA PUNJAB {'weight': 25720}
HARYANA RAJASTHAN {'weight': 8668}
HARYANA UTTAR PRADESH {'weight': 7438}
HARYANA UTTARAKHAND {'weight': 663}
HARYANA WEST BENGAL {'weight': 110}
HARYANA DELHI NCT {'weight': 53225}
HIMACHAL PRADESH PUNJAB {'weight': 1428}
HIMACHAL PRADESH RAJASTHAN {'weight': 3529}
JAMMU AND KASHMIR JHARKHAND {'weight': 474}
JAMMU AND KASHMIR MADHYA PRADESH {'weight': 413}
JAMMU AND KASHMIR MAHARASHTRA {'weight': 543}
JAMMU AND KASHMIR PUNJAB {'weight': 10906}
JAMMU AND KASHMIR RAJASTHAN {'weight': 331}
JAMMU AND KASHMIR UTTAR PRADESH {'weight': 26439}
JAMMU AND KASHMIR WEST BENGAL {'weight': 1313}
JAMMU AND KASHMIR DELHI NCT {'weight': 4393}
JHARKHAND KARNATAKA {'weight': 1357}
JHARKHAND MAHARASHTRA {'weight': 3792}
JHARKHAND ODISHA {'weight': 4900}
JHARKHAND PUNJAB {'weight': 51}
JHARKHAND RAJASTHAN {'weight': 294}
JHARKHAND TAMIL NADU {'weight': 1603}
JHARKHAND TRIPURA {'weight': 32}
JHARKHAND UTTAR PRADESH {'weight': 3379}
JHARKHAND UTTARAKHAND {'weight': 60}
JHARKHAND WEST BENGAL {'weight': 82364}
JHARKHAND DELHI NCT {'weight': 51}
KARNATAKA MADHYA PRADESH {'weight': 561}
KARNATAKA MAHARASHTRA {'weight': 870}
KARNATAKA ODISHA {'weight': 2961}
KARNATAKA TAMIL NADU {'weight': 5455}
KARNATAKA UTTAR PRADESH {'weight': 1548}
KARNATAKA WEST BENGAL {'weight': 4215}
KARNATAKA DELHI NCT {'weight': 45}
KERALA MADHYA PRADESH {'weight': 237}
KERALA MAHARASHTRA {'weight': 366}
KERALA TAMIL NADU {'weight': 235}
KERALA UTTAR PRADESH {'weight': 652}
MADHYA PRADESH MAHARASHTRA {'weight': 43720}
MADHYA PRADESH ODISHA {'weight': 473}
MADHYA PRADESH PUNJAB {'weight': 195}
MADHYA PRADESH RAJASTHAN {'weight': 5904}
MADHYA PRADESH TAMIL NADU {'weight': 404}
MADHYA PRADESH TRIPURA {'weight': 9}
MADHYA PRADESH UTTAR PRADESH {'weight': 34956}
MADHYA PRADESH UTTARAKHAND {'weight': 83}
MADHYA PRADESH WEST BENGAL {'weight': 231}
MADHYA PRADESH DELHI NCT {'weight': 16039}
MAHARASHTRA ODISHA {'weight': 10542}
MAHARASHTRA PUNJAB {'weight': 414}
MAHARASHTRA RAJASTHAN {'weight': 25876}
MAHARASHTRA TAMIL NADU {'weight': 1275}
