ANDHRA PRADESH ASSAM {'weight': 2130}
ANDHRA PRADESH BIHAR {'weight': 27590}
ANDHRA PRADESH CHHATTISGARH {'weight': 7422}
ANDHRA PRADESH GOA {'weight': 313}
ANDHRA PRADESH GUJARAT {'weight': 9222}
ANDHRA PRADESH HARYANA {'weight': 4329}
ANDHRA PRADESH JHARKHAND {'weight': 7347}
ANDHRA PRADESH KARNATAKA {'weight': 234959}
ANDHRA PRADESH KERALA {'weight': 21472}
ANDHRA PRADESH MADHYA PRADESH {'weight': 40176}
ANDHRA PRADESH MAHARASHTRA {'weight': 236068}
ANDHRA PRADESH NAGALAND {'weight': 1}
ANDHRA PRADESH ODISHA {'weight': 100923}
ANDHRA PRADESH PUDUCHERRY {'weight': 245}
ANDHRA PRADESH RAJASTHAN {'weight': 2066}
ANDHRA PRADESH TAMIL NADU {'weight': 334407}
ANDHRA PRADESH TRIPURA {'weight': 5}
ANDHRA PRADESH UTTAR PRADESH {'weight': 98697}
ANDHRA PRADESH WEST BENGAL {'weight': 46668}
ANDHRA PRADESH DELHI NCT {'weight': 4778}
ASSAM BIHAR {'weight': 56593}
ASSAM HARYANA {'weight': 12}
ASSAM JAMMU AND KASHMIR {'weight': 6}
ASSAM JHARKHAND {'weight': 7054}
ASSAM KARNATAKA {'weight': 26}
ASSAM KERALA {'weight': 53}
ASSAM MADHYA PRADESH {'weight': 1930}
ASSAM MAHARASHTRA {'weight': 2083}
ASSAM NAGALAND {'weight': 868}
ASSAM ODISHA {'weight': 2398}
ASSAM PUNJAB {'weight': 13}
ASSAM TAMIL NADU {'weight': 144}
ASSAM TRIPURA {'weight': 66739}
ASSAM UTTAR PRADESH {'weight': 53323}
ASSAM UTTARAKHAND {'weight': 4}
ASSAM WEST BENGAL {'weight': 49844}
ASSAM DELHI NCT {'weight': 4025}
BIHAR CHANDIGARH {'weight': 186}
BIHAR CHHATTISGARH {'weight': 15107}
BIHAR GUJARAT {'weight': 20206}
BIHAR HARYANA {'weight': 16940}
BIHAR JAMMU AND KASHMIR {'weight': 1947}
BIHAR JHARKHAND {'weight': 984525}
BIHAR KARNATAKA {'weight': 4147}
BIHAR KERALA {'weight': 1097}
BIHAR MADHYA PRADESH {'weight': 135172}
BIHAR MAHARASHTRA {'weight': 101331}
BIHAR NAGALAND {'weight': 30}
BIHAR ODISHA {'weight': 45394}
BIHAR PUNJAB {'weight': 14599}
BIHAR RAJASTHAN {'weight': 26946}
BIHAR TAMIL NADU {'weight': 9113}
BIHAR TRIPURA {'weight': 4789}
BIHAR UTTAR PRADESH {'weight': 966080}
BIHAR UTTARAKHAND {'weight': 10225}
BIHAR WEST BENGAL {'weight': 630424}
BIHAR DELHI NCT {'weight': 22733}
CHANDIGARH HARYANA {'weight': 15169}
CHANDIGARH HIMACHAL PRADESH {'weight': 205}
CHANDIGARH PUNJAB {'weight': 1498}
CHANDIGARH RAJASTHAN {'weight': 284}
CHANDIGARH UTTAR PRADESH {'weight': 118761}
CHANDIGARH UTTARAKHAND {'weight': 5911}
CHHATTISGARH GUJARAT {'weight': 2825}
CHHATTISGARH HARYANA {'weight': 4187}
CHHATTISGARH JAMMU AND KASHMIR {'weight': 501}
CHHATTISGARH JHARKHAND {'weight': 25037}
CHHATTISGARH KARNATAKA {'weight': 35}
CHHATTISGARH KERALA {'weight': 1530}
CHHATTISGARH MADHYA PRADESH {'weight': 132358}
CHHATTISGARH MAHARASHTRA {'weight': 53526}
CHHATTISGARH ODISHA {'weight': 60236}
CHHATTISGARH PUNJAB {'weight': 3792}
CHHATTISGARH RAJASTHAN {'weight': 7818}
CHHATTISGARH TAMIL NADU {'weight': 3304}
CHHATTISGARH UTTAR PRADESH {'weight': 66096}
CHHATTISGARH UTTARAKHAND {'weight': 174}
CHHATTISGARH WEST BENGAL {'weight': 54426}
