ANDHRA PRADESH ASSAM {'weight': 9777}
ANDHRA PRADESH BIHAR {'weight': 99313}
ANDHRA PRADESH CHHATTISGARH {'weight': 32847}
ANDHRA PRADESH GOA {'weight': 2313}
ANDHRA PRADESH GUJARAT {'weight': 36973}
ANDHRA PRADESH HARYANA {'weight': 18026}
ANDHRA PRADESH JHARKHAND {'weight': 32327}
ANDHRA PRADESH KARNATAKA {'weight': 917233}
ANDHRA PRADESH KERALA {'weight': 115488}
ANDHRA PRADESH MADHYA PRADESH {'weight': 149117}
ANDHRA PRADESH MAHARASHTRA {'weight': 843208}
ANDHRA PRADESH NAGALAND {'weight': 1}
ANDHRA PRADESH ODISHA {'weight': 431075}
ANDHRA PRADESH PUDUCHERRY {'weight': 1021}
ANDHRA PRADESH RAJASTHAN {'weight': 11844}
ANDHRA PRADESH TAMIL NADU {'weight': 1295057}
ANDHRA PRADESH TRIPURA {'weight': 79}
ANDHRA PRADESH UTTAR PRADESH {'weight': 365390}
ANDHRA PRADESH WEST BENGAL {'weight': 230014}
ANDHRA PRADESH DELHI NCT {'weight': 19224}
ASSAM BIHAR {'weight': 230024}
ASSAM CHHATTISGARH {'weight': 3}
ASSAM GUJARAT {'weight': 300}
ASSAM HARYANA {'weight': 60}
ASSAM JAMMU AND KASHMIR {'weight': 30}
ASSAM JHARKHAND {'weight': 28884}
ASSAM KARNATAKA {'weight': 200}
ASSAM KERALA {'weight': 473}
ASSAM MADHYA PRADESH {'weight': 4140}
ASSAM MAHARASHTRA {'weight': 2335}
ASSAM NAGALAND {'weight': 870}
ASSAM ODISHA {'weight': 11542}
ASSAM PUNJAB {'weight': 65}
ASSAM RAJASTHAN {'weight': 340}
ASSAM TAMIL NADU {'weight': 1258}
ASSAM TRIPURA {'weight': 293926}
ASSAM UTTAR PRADESH {'weight': 210905}
ASSAM UTTARAKHAND {'weight': 23}
ASSAM WEST BENGAL {'weight': 202109}
ASSAM DELHI NCT {'weight': 16721}
BIHAR CHANDIGARH {'weight': 743}
BIHAR CHHATTISGARH {'weight': 58182}
BIHAR GOA {'weight': 260}
BIHAR GUJARAT {'weight': 100741}
BIHAR HARYANA {'weight': 68480}
