GUJARAT,UTTARAKHAND,{'weight': 202}
GUJARAT,WEST BENGAL,{'weight': 57170}
GUJARAT,DELHI NCT,{'weight': 15957}
HARYANA,HIMACHAL PRADESH,{'weight': 92710}
HARYANA,JAMMU AND KASHMIR,{'weight': 169746}
HARYANA,JHARKHAND,{'weight': 3724}
HARYANA,MADHYA PRADESH,{'weight': 8775}
HARYANA,MAHARASHTRA,{'weight': 44495}
HARYANA,ODISHA,{'weight': 2549}
HARYANA,PUNJAB,{'weight': 964261}
HARYANA,RAJASTHAN,{'weight': 634880}
HARYANA,UTTAR PRADESH,{'weight': 218279}
HARYANA,UTTARAKHAND,{'weight': 69302}
HARYANA,WEST BENGAL,{'weight': 11187}
HARYANA,DELHI NCT,{'weight': 1264692}
HIMACHAL PRADESH,PUNJAB,{'weight': 32852}
HIMACHAL PRADESH,RAJASTHAN,{'weight': 81172}
JAMMU AND KASHMIR,JHARKHAND,{'weight': 12057}
JAMMU AND KASHMIR,MADHYA PRADESH,{'weight': 11295}
JAMMU AND KASHMIR,MAHARASHTRA,{'weight': 22263}
JAMMU AND KASHMIR,PUNJAB,{'weight': 250923}
JAMMU AND KASHMIR,RAJASTHAN,{'weight': 192673}
JAMMU AND KASHMIR,UTTAR PRADESH,{'weight': 628642}
JAMMU AND KASHMIR,UTTARAKHAND,{'weight': 39}
JAMMU AND KASHMIR,WEST BENGAL,{'weight': 33363}
JAMMU AND KASHMIR,DELHI NCT,{'weight': 98307}
JHARKHAND,KARNATAKA,{'weight': 29669}
JHARKHAND,MADHYA PRADESH,{'weight': 11894}
JHARKHAND,MAHARASHTRA,{'weight': 129709}
JHARKHAND,ODISHA,{'weight': 283446}
JHARKHAND,PUNJAB,{'weight': 2351}
JHARKHAND,RAJASTHAN,{'weight': 11274}
JHARKHAND,TAMIL NADU,{'weight': 39831}
JHARKHAND,TRIPURA,{'weight': 1157}
JHARKHAND,UTTAR PRADESH,{'weight': 183165}
JHARKHAND,UTTARAKHAND,{'weight': 3842}
JHARKHAND,WEST BENGAL,{'weight': 2939951}
JHARKHAND,DELHI NCT,{'weight': 4565}
KARNATAKA,KERALA,{'weight': 272925}
KARNATAKA,MADHYA PRADESH,{'weight': 67989}
KARNATAKA,MAHARASHTRA,{'weight': 443875}
KARNATAKA,ODISHA,{'weight': 105078}
KARNATAKA,RAJASTHAN,{'weight': 25}
KARNATAKA,TAMIL NADU,{'weight': 934716}
KARNATAKA,TRIPURA,{'weight': 214}
KARNATAKA,UTTAR PRADESH,{'weight': 174271}
KARNATAKA,WEST BENGAL,{'weight': 154848}
KARNATAKA,DELHI NCT,{'weight': 9838}
KERALA,MADHYA PRADESH,{'weight': 24333}
KERALA,MAHARASHTRA,{'weight': 123480}
KERALA,ODISHA,{'weight': 1856}
KERALA,RAJASTHAN,{'weight': 123}
KERALA,TAMIL NADU,{'weight': 309076}
KERALA,TRIPURA,{'weight': 128}
KERALA,UTTAR PRADESH,{'weight': 24654}
KERALA,WEST BENGAL,{'weight': 4038}
KERALA,DELHI NCT,{'weight': 42}
MADHYA PRADESH,MAHARASHTRA,{'weight': 1652925}
MADHYA PRADESH,ODISHA,{'weight': 29202}
MADHYA PRADESH,PUNJAB,{'weight': 7955}
MADHYA PRADESH,RAJASTHAN,{'weight': 416354}
MADHYA PRADESH,TAMIL NADU,{'weight': 42145}
MADHYA PRADESH,TRIPURA,{'weight': 604}
MADHYA PRADESH,UTTAR PRADESH,{'weight': 1532566}
MADHYA PRADESH,UTTARAKHAND,{'weight': 3245}
MADHYA PRADESH,WEST BENGAL,{'weight': 60017}
MADHYA PRADESH,DELHI NCT,{'weight': 393257}
MAHARASHTRA,ODISHA,{'weight': 334575}
MAHARASHTRA,PUNJAB,{'weight': 12530}
MAHARASHTRA,RAJASTHAN,{'weight': 583184}
MAHARASHTRA,TAMIL NADU,{'weight': 159635}
MAHARASHTRA,TRIPURA,{'weight': 152}
MAHARASHTRA,UTTAR PRADESH,{'weight': 1506132}
MAHARASHTRA,UTTARAKHAND,{'weight': 1316}
MAHARASHTRA,WEST BENGAL,{'weight': 176064}
MAHARASHTRA,DELHI NCT,{'weight': 17379}
NAGALAND,TAMIL NADU,{'weight': 3}
NAGALAND,UTTAR PRADESH,{'weight': 2}
NAGALAND,WEST BENGAL,{'weight': 7}
ODISHA,PUDUCHERRY,{'weight': 545}
ODISHA,RAJASTHAN,{'weight': 36076}
ODISHA,TAMIL NADU,{'weight': 162664}
ODISHA,TRIPURA,{'weight': 61}
ODISHA,UTTAR PRADESH,{'weight': 257501}
ODISHA,UTTARAKHAND,{'weight': 5308}
ODISHA,WEST BENGAL,{'weight': 1333587}
ODISHA,DELHI NCT,{'weight': 15588}
PUDUCHERRY,TAMIL NADU,{'weight': 33992}
PUDUCHERRY,WEST BENGAL,{'weight': 16541}
PUNJAB,RAJASTHAN,{'weight': 430886}
PUNJAB,UTTAR PRADESH,{'weight': 508128}
PUNJAB,UTTARAKHAND,{'weight': 15850}
PUNJAB,WEST BENGAL,{'weight': 34796}
PUNJAB,DELHI NCT,{'weight': 153957}
RAJASTHAN,TAMIL NADU,{'weight': 23752}
RAJASTHAN,UTTAR PRADESH,{'weight': 1310757}
RAJASTHAN,UTTARAKHAND,{'weight': 55199}
RAJASTHAN,WEST BENGAL,{'weight': 146872}
RAJASTHAN,DELHI NCT,{'weight': 579036}
TAMIL NADU,TRIPURA,{'weight': 43}
TAMIL NADU,UTTAR PRADESH,{'weight': 77293}
TAMIL NADU,WEST BENGAL,{'weight': 118502}
TAMIL NADU,DELHI NCT,{'weight': 1216}
TRIPURA,UTTAR PRADESH,{'weight': 27998}
TRIPURA,WEST BENGAL,{'weight': 97870}
UTTAR PRADESH,UTTARAKHAND,{'weight': 2414713}
UTTAR PRADESH,WEST BENGAL,{'weight': 543797}
UTTAR PRADESH,DELHI NCT,{'weight': 2311552}
UTTARAKHAND,WEST BENGAL,{'weight': 256678}
UTTARAKHAND,DELHI NCT,{'weight': 10730}
WEST BENGAL,DELHI NCT,{'weight': 16223}
